     date         first_dose region       cumulative_sum
1676  2022-03-01  1247.80     Ostbelgien 12660608.92    
1677  2022-03-01  8135.69       Wallonia 12668744.61    
1678  2022-03-02 11370.01       Brussels 12680114.62    
1679  2022-03-02 16384.97       Flanders 12696499.59    
1680  2022-03-02  1275.74     Ostbelgien 12697775.33    
1681  2022-03-02  8341.14       Wallonia 12706116.47    
1682  2022-03-03 11543.88       Brussels 12717660.35    
1683  2022-03-03 20344.13       Flanders 12738004.47    
1684  2022-03-03  1286.01     Ostbelgien 12739290.48    
1685  2022-03-03  9464.76       Wallonia 12748755.24    
1686  2022-03-04 11354.94       Brussels 12760110.18    
1687  2022-03-04 18336.83       Flanders 12778447.01    
1688  2022-03-04  1299.62     Ostbelgien 12779746.63    
1689  2022-03-04  9780.66       Wallonia 12789527.29    
1690  2022-03-05 10697.41       Brussels 12800224.70    
1691  2022-03-05 12052.04       Flanders 12812276.74    
1692  2022-03-05  1257.63     Ostbelgien 12813534.37    
1693  2022-03-05  6431.15       Wallonia 12819965.52    
1694  2022-03-06 10258.05       Brussels 12830223.57    
1695  2022-03-06 10633.53       Flanders 12840857.10    
1696  2022-03-06  1252.17     Ostbelgien 12842109.27    
1697  2022-03-06  4826.49       Wallonia 12846935.76    
1698  2022-03-07 11215.59       Brussels 12858151.35    
1699  2022-03-07 13531.85       Flanders 12871683.20    
1700  2022-03-07  1216.96     Ostbelgien 12872900.16    
1701  2022-03-07  7792.49       Wallonia 12880692.65    
1702  2022-03-08 11317.98       Brussels 12892010.63    
1703  2022-03-08 15748.63       Flanders 12907759.26    
1704  2022-03-08  1266.93     Ostbelgien 12909026.18    
1705  2022-03-08  8526.21       Wallonia 12917552.39    
1706  2022-03-09 11537.42       Brussels 12929089.81    
1707  2022-03-09 16805.51       Flanders 12945895.32    
1708  2022-03-09  1294.86     Ostbelgien 12947190.19    
1709  2022-03-09  8731.65       Wallonia 12955921.84    
1710  2022-03-10 11711.28       Brussels 12967633.12    
1711  2022-03-10 20764.67       Flanders 12988397.79    
1712  2022-03-10  1305.13     Ostbelgien 12989702.92    
1713  2022-03-10  9855.28       Wallonia 12999558.20    
1714  2022-03-11 11522.34       Brussels 13011080.54    
1715  2022-03-11 18757.38       Flanders 13029837.91    
1716  2022-03-11  1318.74     Ostbelgien 13031156.66    
1717  2022-03-11 10171.18       Wallonia 13041327.83    
1718  2022-03-12 10864.81       Brussels 13052192.64    
1719  2022-03-12 12472.58       Flanders 13064665.23    
1720  2022-03-12  1276.75     Ostbelgien 13065941.98    
1721  2022-03-12  6821.67       Wallonia 13072763.64    
1722  2022-03-13 10425.46       Brussels 13083189.10    
1723  2022-03-13 11054.08       Flanders 13094243.18    
1724  2022-03-13  1271.29     Ostbelgien 13095514.46    
1725  2022-03-13  5217.01       Wallonia 13100731.47    
1726  2022-03-14 11383.00       Brussels 13112114.47    
1727  2022-03-14 13952.39       Flanders 13126066.86    
1728  2022-03-14  1236.08     Ostbelgien 13127302.94    
1729  2022-03-14  8183.01       Wallonia 13135485.95    
1730  2022-03-15 11485.38       Brussels 13146971.33    
1731  2022-03-15 16169.17       Flanders 13163140.50    
1732  2022-03-15  1286.05     Ostbelgien 13164426.55    
1733  2022-03-15  8916.72       Wallonia 13173343.28    
1734  2022-03-16 11704.82       Brussels 13185048.10    
1735  2022-03-16 17226.06       Flanders 13202274.15    
1736  2022-03-16  1313.99     Ostbelgien 13203588.14    
1737  2022-03-16  9122.17       Wallonia 13212710.31    
1738  2022-03-17 11878.69       Brussels 13224589.00    
1739  2022-03-17 21185.21       Flanders 13245774.21    
1740  2022-03-17  1324.25     Ostbelgien 13247098.46    
1741  2022-03-17 10245.80       Wallonia 13257344.26    
1742  2022-03-18 11689.74       Brussels 13269034.00    
1743  2022-03-18 19177.92       Flanders 13288211.92    
1744  2022-03-18  1337.87     Ostbelgien 13289549.79    
1745  2022-03-18 10561.69       Wallonia 13300111.48    
1746  2022-03-19 11032.21       Brussels 13311143.69    
1747  2022-03-19 12893.13       Flanders 13324036.82    
1748  2022-03-19  1295.87     Ostbelgien 13325332.69    
1749  2022-03-19  7212.18       Wallonia 13332544.87    
1750  2022-03-20 10592.86       Brussels 13343137.73    
1751  2022-03-20 11474.62       Flanders 13354612.35    
1752  2022-03-20  1290.41     Ostbelgien 13355902.77    
1753  2022-03-20  5607.53       Wallonia 13361510.29    
1754  2022-03-21 11550.40       Brussels 13373060.69    
1755  2022-03-21 14372.94       Flanders 13387433.63    
1756  2022-03-21  1255.20     Ostbelgien 13388688.83    
1757  2022-03-21  8573.53       Wallonia 13397262.35    
1758  2022-03-22 11652.78       Brussels 13408915.14    
1759  2022-03-22 16589.72       Flanders 13425504.86    
1760  2022-03-22  1305.17     Ostbelgien 13426810.03    
1761  2022-03-22  9307.24       Wallonia 13436117.27    
1762  2022-03-23 11872.22       Brussels 13447989.49    
1763  2022-03-23 17646.60       Flanders 13465636.09    
1764  2022-03-23  1333.11     Ostbelgien 13466969.20    
1765  2022-03-23  9512.68       Wallonia 13476481.88    
1766  2022-03-24 12046.09       Brussels 13488527.98    
1767  2022-03-24 21605.76       Flanders 13510133.73    
1768  2022-03-24  1343.37     Ostbelgien 13511477.11    
1769  2022-03-24 10636.31       Wallonia 13522113.42    
1770  2022-03-25 11857.15       Brussels 13533970.57    
1771  2022-03-25 19598.46       Flanders 13553569.03    
1772  2022-03-25  1356.99     Ostbelgien 13554926.02    
1773  2022-03-25 10952.21       Wallonia 13565878.23    
1774  2022-03-26 11199.62       Brussels 13577077.84    
1775  2022-03-26 13313.67       Flanders 13590391.51    
1776  2022-03-26  1314.99     Ostbelgien 13591706.51    
1777  2022-03-26  7602.70       Wallonia 13599309.21    
1778  2022-03-27 10760.26       Brussels 13610069.47    
1779  2022-03-27 11895.16       Flanders 13621964.63    
1780  2022-03-27  1309.53     Ostbelgien 13623274.17    
1781  2022-03-27  5998.04       Wallonia 13629272.21    
1782  2022-03-28 11717.80       Brussels 13640990.01    
1783  2022-03-28 14793.48       Flanders 13655783.49    
1784  2022-03-28  1274.32     Ostbelgien 13657057.82    
1785  2022-03-28  8964.04       Wallonia 13666021.86    
1786  2022-03-29 11820.19       Brussels 13677842.05    
1787  2022-03-29 17010.26       Flanders 13694852.31    
1788  2022-03-29  1324.29     Ostbelgien 13696176.60    
1789  2022-03-29  9697.76       Wallonia 13705874.36    
1790  2022-03-30 12039.63       Brussels 13717913.99    
1791  2022-03-30 18067.14       Flanders 13735981.13    
1792  2022-03-30  1352.23     Ostbelgien 13737333.36    
1793  2022-03-30  9903.20       Wallonia 13747236.56    
1794  2022-04-01 13435.01       Brussels 13760671.58    
1795  2022-04-01 14399.05       Flanders 13775070.63    
1796  2022-04-01  1601.23     Ostbelgien 13776671.85    
1797  2022-04-01  7604.11       Wallonia 13784275.96    
1798  2022-04-02 12777.48       Brussels 13797053.45    
1799  2022-04-02  8114.26       Flanders 13805167.71    
1800  2022-04-02  1559.23     Ostbelgien 13806726.94    
1801  2022-04-02  4254.60       Wallonia 13810981.54    
1802  2022-04-03 12338.13       Brussels 13823319.67    
1803  2022-04-03  6695.75       Flanders 13830015.42    
1804  2022-04-03  1553.77     Ostbelgien 13831569.19    
1805  2022-04-03  2649.94       Wallonia 13834219.13    
1806  2022-04-04 13295.67       Brussels 13847514.80    
1807  2022-04-04  9594.07       Flanders 13857108.87    
1808  2022-04-04  1518.56     Ostbelgien 13858627.43    
1809  2022-04-04  5615.94       Wallonia 13864243.37    
1810  2022-04-05 13398.06       Brussels 13877641.43    
1811  2022-04-05 11810.85       Flanders 13889452.28    
1812  2022-04-05  1568.53     Ostbelgien 13891020.81    
1813  2022-04-05  6349.65       Wallonia 13897370.47    
1814  2022-04-06 13617.49       Brussels 13910987.96    
1815  2022-04-06 12867.73       Flanders 13923855.69    
1816  2022-04-06  1596.47     Ostbelgien 13925452.16    
1817  2022-04-06  6555.10       Wallonia 13932007.26    
1818  2022-04-07 13791.36       Brussels 13945798.62    
1819  2022-04-07 16826.89       Flanders 13962625.51    
1820  2022-04-07  1606.73     Ostbelgien 13964232.25    
1821  2022-04-07  7678.73       Wallonia 13971910.98    
1822  2022-04-08 13602.42       Brussels 13985513.39    
1823  2022-04-08 14819.60       Flanders 14000332.99    
1824  2022-04-08  1620.35     Ostbelgien 14001953.34    
1825  2022-04-08  7994.63       Wallonia 14009947.96    
1826  2022-04-09 12944.89       Brussels 14022892.85    
1827  2022-04-09  8534.80       Flanders 14031427.65    
1828  2022-04-09  1578.35     Ostbelgien 14033006.01    
1829  2022-04-09  4645.11       Wallonia 14037651.12    
1830  2022-04-10 12505.53       Brussels 14050156.66    
1831  2022-04-10  7116.30       Flanders 14057272.95    
1832  2022-04-10  1572.89     Ostbelgien 14058845.85    
1833  2022-04-10  3040.46       Wallonia 14061886.30    
1834  2022-04-11 13463.07       Brussels 14075349.38    
1835  2022-04-11 10014.61       Flanders 14085363.99    
1836  2022-04-11  1537.68     Ostbelgien 14086901.68    
1837  2022-04-11  6006.46       Wallonia 14092908.13    
1838  2022-04-12 16425.60       Brussels 14109333.74    
1839  2022-04-12  9215.41       Flanders 14118549.15    
1840  2022-04-12  1888.87     Ostbelgien 14120438.02    
1841  2022-04-12  5480.58       Wallonia 14125918.60    
1842  2022-04-13 14949.06       Brussels 14140867.66    
1843  2022-04-13 53995.09       Flanders 14194862.75    
1844  2022-04-13  1880.12     Ostbelgien 14196742.87    
1845  2022-04-13 10695.02       Wallonia 14207437.89    
1846  2022-04-14 15967.12       Brussels 14223405.01    
1847  2022-04-14 70225.66       Flanders 14293630.67    
1848  2022-04-14  1580.55     Ostbelgien 14295211.22    
1849  2022-04-14 17701.09       Wallonia 14312912.31    
1850  2022-04-15 14881.50       Brussels 14327793.81    
1851  2022-04-15 50933.06       Flanders 14378726.87    
1852  2022-04-15  1633.70     Ostbelgien 14380360.57    
1853  2022-04-15 19221.61       Wallonia 14399582.18    
1854  2022-04-16 10008.94       Brussels 14409591.12    
1855  2022-04-16  2919.01       Flanders 14412510.13    
1856  2022-04-16  1626.77     Ostbelgien 14414136.90    
1857  2022-04-16 14576.05       Wallonia 14428712.95    
1858  2022-04-17 12672.94       Brussels 14441385.89    
1859  2022-04-17   287.76       Flanders 14441673.65    
1860  2022-04-17  1592.02     Ostbelgien 14443265.67    
1861  2022-04-17  -480.78       Wallonia 14442784.89    
1862  2022-04-18 10729.99       Brussels 14453514.88    
1863  2022-04-18   497.38       Flanders 14454012.26    
1864  2022-04-18  1087.24     Ostbelgien 14455099.49    
1865  2022-04-18 10071.63       Wallonia 14465171.13    
1866  2022-04-19 16270.98       Brussels 14481442.11    
1867  2022-04-19 13481.01       Flanders 14494923.12    
1868  2022-04-19  1775.58     Ostbelgien 14496698.70    
1869  2022-04-19 19635.90       Wallonia 14516334.60    
1870  2022-04-20 14157.21       Brussels 14530491.82    
1871  2022-04-20 15472.72       Flanders 14545964.53    
1872  2022-04-20  1836.57     Ostbelgien 14547801.10    
1873  2022-04-20 19187.20       Wallonia 14566988.30    
1874  2022-04-21 15708.46       Brussels 14582696.76    
1875  2022-04-21 83270.53       Flanders 14665967.29    
1876  2022-04-21  1711.51     Ostbelgien 14667678.80    
1877  2022-04-21 20651.14       Wallonia 14688329.95    
1878  2022-04-22 15858.22       Brussels 14704188.16    
1879  2022-04-22 90057.92       Flanders 14794246.08    
1880  2022-04-22  1932.85     Ostbelgien 14796178.93    
1881  2022-04-22 22087.56       Wallonia 14818266.49    
1882  2022-04-23 13192.89       Brussels 14831459.39    
1883  2022-04-23 40423.89       Flanders 14871883.27    
1884  2022-04-23  1962.85     Ostbelgien 14873846.12    
1885  2022-04-23 14418.01       Wallonia 14888264.12    
1886  2022-04-24 12840.34       Brussels 14901104.47    
1887  2022-04-24  7957.38       Flanders 14909061.85    
1888  2022-04-24  1611.14     Ostbelgien 14910672.99    
1889  2022-04-24  3821.49       Wallonia 14914494.48    
1890  2022-04-25 13797.88       Brussels 14928292.36    
1891  2022-04-25 10855.70       Flanders 14939148.06    
1892  2022-04-25  1575.93     Ostbelgien 14940723.99    
1893  2022-04-25  6787.49       Wallonia 14947511.48    
1894  2022-04-26 13900.27       Brussels 14961411.75    
1895  2022-04-26 13072.48       Flanders 14974484.23    
1896  2022-04-26  1625.90     Ostbelgien 14976110.13    
1897  2022-04-26  7521.20       Wallonia 14983631.33    
1898  2022-04-27 14119.71       Brussels 14997751.03    
1899  2022-04-27 14129.37       Flanders 15011880.40    
1900  2022-04-27  1653.84     Ostbelgien 15013534.24    
1901  2022-04-27  7726.65       Wallonia 15021260.88    
1902  2022-04-28 14293.57       Brussels 15035554.46    
1903  2022-04-28 18088.52       Flanders 15053642.98    
1904  2022-04-28  1664.10     Ostbelgien 15055307.08    
1905  2022-04-28  8850.28       Wallonia 15064157.36    
1906  2022-04-29 14104.63       Brussels 15078261.99    
1907  2022-04-29 16081.23       Flanders 15094343.21    
1908  2022-04-29  1677.72     Ostbelgien 15096020.93    
1909  2022-04-29  9166.17       Wallonia 15105187.10    
1910  2022-04-30 13447.10       Brussels 15118634.20    
1911  2022-04-30  9796.43       Flanders 15128430.64    
1912  2022-04-30  1635.72     Ostbelgien 15130066.36    
1913  2022-04-30  5816.66       Wallonia 15135883.02    
